,row_id,icd9_code,short_title,long_title
14398,14399,E9937,War inj:acc disch launch,Injury due to war operations by unintentional discharge of own munitions launch device
14399,14400,E9938,War inj:explosion NEC,Injury due to war operations by other specified explosion
14400,14401,E9939,War inj:explosion NOS,Injury due to war operations by unspecified explosion
14401,14402,E9940,War inj:aircrft des-enmy,Injury due to war operations by destruction of aircraft due to enemy fire or explosives
14402,14403,E9941,War inj:aircrft-own expl,Injury due to war operations by unintentional destruction of aircraft due to own onboard explosives
14403,14404,E9942,War inj:aircrft collisn,Injury due to war operations by destruction of aircraft due to collision with other aircraft
14404,14405,E9943,War inj:aircraft fire,Injury due to war operations by destruction of aircraft due to onboard fire
14405,14406,E9948,War inj:aircrft dest NEC,Injury due to war operations by other destruction of aircraft
14406,14407,E9949,War inj:aircrft dest NOS,Injury due to war operations by unspecified destruction of aircraft
14407,14408,E9950,War inj:hnd-hnd combat,Injury due to war operations by unarmed hand-to-hand combat
14408,14409,E9951,War inj:blunt object,"Injury due to war operations, struck by blunt object"
14409,14410,E9952,War inj:piercing object,Injury due to war operations by piercing object
14410,14411,E9953,War inj:intn restrct air,Injury due to war operations by intentional restriction of air and airway
14411,14412,E9954,War inj:unintentl drown,Injury due to war operations by unintentional drowning due to inability to surface or obtain air
14412,14413,E9958,War inj:con warfare NEC,Injury due to war operations by other forms of conventional warfare
14413,14414,E9959,War inj:con warfare NOS,Injury due to war operations by unspecified form of conventional warfare
14414,14415,E9960,War inj:dir nucl weapon,Injury due to war operations by direct blast effect of nuclear weapon
14415,14416,E9961,War inj:indir nucl weapn,Injury due to war operations by indirect blast effect of nuclear weapon
14416,14417,E9962,War inj:therml radiation,Injury due to war operations by thermal radiation effect of nuclear weapon
14417,14418,E9963,War inj:nuclear rad eff,Injury due to war operations by nuclear radiation effects
14418,14419,E9968,War inj:nucl weapon NEC,Injury due to war operations by other effects of nuclear weapons
14419,14420,E9969,War inj:nucl weapon NOS,Injury due to war operations by unspecified effect of nuclear weapon
14420,14421,E9970,War injury:lasers,Injury due to war operations by lasers
14421,14422,E9971,War injury:biol warfare,Injury due to war operations by biological warfare
14422,14423,E9972,War injury:gas/fum/chem,"Injury due to war operations by gases, fumes, and chemicals"
14423,14424,E9973,War inj:WMD NOS,"Injury due to war operations by weapon of mass destruction [WMD], unspecified"
14424,14425,E9978,War inj-unconven war NEC,Injury due to other specified forms of unconventional warfare
14425,14426,E9979,War inj-unconven war NOS,Injury due to unspecified form of unconventional warfare
14426,14427,E9980,War inj:expl mine-cease,Injury due to war operations but occurring after cessation of hostilities by explosion of mines
14427,14428,E9981,War inj:expl bomb-cease,Injury due to war operations but occurring after cessation of hostilities by explosion of bombs
14428,14429,V7388,Scrn oth spcf chlmyd dis,Special screening examination for other specified chlamydial diseases
14429,14430,V7389,Scrn oth spcf viral dis,Special screening examination for other specified viral diseases
14430,14431,V7398,Scrn unspcf chlmyd dis,Special screening examination for unspecified chlamydial disease
14431,14432,V7399,Scrn unspcf viral dis,Special screening examination for unspecified viral disease
14432,14433,V740,Screening for cholera,Screening examination for cholera
14433,14434,V741,Screening-pulmonary TB,Screening examination for pulmonary tuberculosis
14434,14435,V742,Screening for leprosy,Screening examination for leprosy (Hansen's disease)
14435,14436,V743,Screening for diphtheria,Screening examination for diphtheria
14436,14437,V744,Screen-bact conjunctivit,Screening examination for bacterial conjunctivitis
14437,14438,V745,Screen for veneral dis,Screening examination for venereal disease
14438,14439,V746,Screening for yaws,Screening examination for yaws
14439,14440,V748,Screen-bacterial dis NEC,Screening examination for other specified bacterial and spirochetal diseases
14440,14441,V749,Screen-bacterial dis NOS,Screening examination for unspecified bacterial and spirochetal diseases
14441,14442,V750,Screen-rickettsial dis,Screening examination for rickettsial diseases
14442,14443,V751,Screening for malaria,Screening examination for malaria
14443,14444,V752,Screen for leishmaniasis,Screening examination for leishmaniasis
14444,14445,V753,Screen-trypanosomiasis,Screening examination for trypanosomiasis
14445,14446,V754,Screen-mycotic infect,Screening examination for mycotic infections
14446,14447,V755,Screen-schistosomiasis,Screening examination for schistosomiasis
14447,14448,V756,Screen for filariasis,Screening examination for filariasis
14448,14449,V757,Screen for helminthiasis,Screening examination for intestinal helminthiasis
14449,14450,V758,Screen-parasitic dis NEC,Screening examination for other specified parasitic infections
14450,14451,V759,Screen for infec dis NOS,Screening examination for unspecified infectious disease
14451,14452,V760,Screen mal neop-resp org,Special screening for malignant neoplasms of respiratory organs
14452,14453,V7610,Scrn mal neo breast NOS,"Breast screening, unspecified"
14453,14454,V7611,Screen mammogram hi risk,Screening mammogram for high-risk patient
14454,14455,V7612,Screen mammogram NEC,Other screening mammogram
14455,14456,V7619,Scrn mal neo breast NEC,Other screening breast examination
14456,14457,V762,Screen mal neop-cervix,Screening for malignant neoplasms of cervix
14457,14458,V763,Screen mal neop-bladder,Screening for malignant neoplasms of bladder
14458,14459,V7641,Screen mal neop-rectum,Screening for malignant neoplasms of rectum
14459,14460,V7642,Screen mal neop-oral cav,Screening for malignant neoplasms of oral cavity
14460,14461,V7643,Screen mal neop-skin,Screening for malignant neoplasms of skin
14461,14462,V7644,Scrn malig neop-prostate,Screening for malignant neoplasms of prostate
14462,14463,V7645,Screen malig neop-testis,Screening for malignant neoplasms of testis
14463,14464,V7646,Screen malig neop-ovary,Special screening for malignant neoplasms of ovary
14464,14465,V7647,Screen malig neop-vagina,Special screening for malignant neoplasms of vagina
14465,14466,V7649,Screen mal neop oth site,Special screening for malignant neoplasms of other sites
14466,14467,V7650,Scrn malig neo-intes NOS,"Special screening for malignant neoplasms for intestine, unspecified"
14467,14468,V7651,Screen malig neop-colon,Special screening for malignant neoplasms of colon
14468,14469,V7652,Scrn mal neo-small intes,Special screening for malignant neoplasms of small intestine
14469,14470,V7681,Screen neop-nervous syst,Special screening for malignant neoplasms of nervous system
14470,14471,V7689,Screen neoplasm NEC,Special screening for other malignant neoplasms
14471,14472,V769,Screen-neoplasm NOS,Special screening for unspecified malignant neoplasms
14472,14473,V770,Screen-thyroid disorder,Screening for thyroid disorders
14473,14474,V771,Screen-diabetes mellitus,Screening for diabetes mellitus
14474,14475,V772,Screen for malnutrition,Screening for malnutrition
14475,14476,V773,Screen-phenylketonuria,Screening for phenylketonuria (PKU)
14476,14477,V774,Screen for galactosemia,Screening for galactosemia
14477,14478,V775,Screening for gout,Screening for gout
14478,14479,V776,Screen-cystic fibrosis,Screening for cystic fibrosis
14479,14480,V777,Screen-inborn err metab,Screening for other inborn errors of metabolism
14480,14481,V778,Screening for obesity,Screening for obesity
14481,14482,V7791,Screen lipoid disorders,Screening for lipoid disorders
14482,14483,V7799,Screen-endoc/nut/met NEC,"Screening for other and unspecified endocrine, nutritional, metabolic, and immunity disorders"
14483,14484,V780,Screen-iron defic anemia,Screening for iron deficiency anemia
14484,14485,V781,Screen-defic anemia NEC,Screening for other and unspecified deficiency anemia
14485,14486,V782,Screen-sickle cell dis,Screening for sickle-cell disease or trait
14486,14487,V783,Scrn-hemoglobinopath NEC,Screening for other hemoglobinopathies
14487,14488,V788,Screen-blood dis NEC,Screening for other disorders of blood and blood-forming organs
14488,14489,V789,Screen-blood dis NOS,Screening for unspecified disorder of blood and blood-forming organs
14489,14490,V790,Screening for depression,Screening for depression
14490,14491,V791,Screening for alcoholism,Screening for alcoholism
14491,14492,V792,Scrn intellect disabilty,Special screening for intellectual disabilities
14492,14493,V793,Screen-development prob,Screening for developmental handicaps in early childhood
14493,14494,V798,Screen-mental dis NEC,Screening for other specified mental disorders and developmental handicaps
14494,14495,V799,Screen-mental dis NOS,Screening for unspecified mental disorder and developmental handicap
14495,14496,V8001,Screen-traumtc brain inj,Special screening for traumatic brain injury
14496,14497,V8009,Screen-neuro condition,Special screening for other neurological conditions
14497,14498,V801,Screening for glaucoma,Screening for glaucoma
14498,14499,V802,Screening-eye cond NEC,Screening for other eye conditions
14499,14500,V803,Screening for ear dis,Screening for ear diseases
14500,14501,V810,Scrn-ischemic heart dis,Screening for ischemic heart disease
14501,14502,V811,Screen for hypertension,Screening for hypertension
14502,14503,V812,Screen-cardiovasc NEC,Screening for other and unspecified cardiovascular conditions
14503,14504,V813,Screen-bronch/emphysema,Screening for chronic bronchitis and emphysema
14504,14505,V814,Screen-respir cond NEC,Screening for other and unspecified respiratory conditions
14505,14506,V815,Screen for nephropathy,Screening for nephropathy
14506,14507,V816,Screen for gu cond NEC,Screening for other and unspecified genitourinary conditions
14507,14508,V820,Screen for skin cond,Screening for skin conditions
14508,14509,V821,Screen-rheumatoid arthr,Screening for rheumatoid arthritis
14509,14510,V822,Screen-rheumat dis NEC,Screening for other rheumatic disorders
14510,14511,V823,Screen-cong hip dislocat,Screening for congenital dislocation of hip
14511,14512,V824,Mat pstntl scr-chrm anom,Maternal postnatal screening for chromosomal anomalies
14512,14513,V825,Screen-contamination NEC,Screening for chemical poisoning and other contamination
14513,14514,V826,Multiphasic screening,Multiphasic screening
14514,14515,V8271,Screen-gentc dis carrier,Screening for genetic disease carrier status
14515,14516,V8279,Genetic screening NEC,Other genetic screening
14516,14517,V8281,Screen - osteoporosis,Special screening for osteoporosis
14517,14518,V8289,Screen for condition NEC,Special screening for other specified conditions
14518,14519,V829,Screen for condition NOS,Screening for unspecified condition
14519,14520,V8301,Asympt hemoph a carrier,Asymptomatic hemophilia A carrier
14520,14521,V8302,Sympt hemophil a carrier,Symptomatic hemophilia A carrier
14521,14522,V8381,Cystic fibrosis gene car,Cystic fibrosis gene carrier
14522,14523,V8389,Genetic carrier stat NEC,Other genetic carrier status
14523,14524,V8401,Genetc sus mal neo brest,Genetic susceptibility to malignant neoplasm of breast
14524,14525,V8402,Genetc sus mal neo ovary,Genetic susceptibility to malignant neoplasm of ovary
14525,14526,V8403,Genetc sus mal neo prost,Genetic susceptibility to malignant neoplasm of prostate
14526,14527,V8404,Genetc susc mal neo endo,Genetic susceptibility to malignant neoplasm of endometrium
