,row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type,conceptid
12222,15410,228612,Pressure Ulcer #3- Depth,Pressure Ulcer #3- Depth,metavision,chartevents,Skin - Impairment,cm,Numeric,
12223,15411,228613,Pressure Ulcer #4- Depth,Pressure Ulcer #4- Depth,metavision,chartevents,Skin - Impairment,cm,Numeric,
12224,15412,228614,Pressure Ulcer #5- Depth,Pressure Ulcer #5- Depth,metavision,chartevents,Skin - Impairment,cm,Numeric,
12225,15413,228615,Pressure Ulcer #6- Depth,Pressure Ulcer #6- Depth,metavision,chartevents,Skin - Impairment,cm,Numeric,
12226,15414,228616,Pressure Ulcer #7- Depth,Pressure Ulcer #7- Depth,metavision,chartevents,Skin - Impairment,cm,Numeric,
12227,15415,228617,Pressure Ulcer #8- Depth,Pressure Ulcer #8- Depth,metavision,chartevents,Skin - Impairment,cm,Numeric,
12228,15416,228618,Pressure Ulcer #9- Depth,Pressure Ulcer #9- Depth,metavision,chartevents,Skin - Impairment,cm,Numeric,
12229,15417,228619,Pressure Ulcer #10- Depth,Pressure Ulcer #10- Depth,metavision,chartevents,Skin - Impairment,cm,Numeric,
12230,15418,228620,Pressure Ulcer #1- Width,Pressure Ulcer #1-  Width,metavision,chartevents,Skin - Impairment,cm,Numeric,
12231,15419,228621,Pressure Ulcer #2- Width,Pressure Ulcer #2-  Width,metavision,chartevents,Skin - Impairment,cm,Numeric,
12232,15420,228622,Pressure Ulcer #3- Width,Pressure Ulcer #3-  Width,metavision,chartevents,Skin - Impairment,cm,Numeric,
12233,15421,228623,Pressure Ulcer #4- Width,Pressure Ulcer #4-  Width,metavision,chartevents,Skin - Impairment,cm,Numeric,
12234,15422,228624,Pressure Ulcer #5- Width,Pressure Ulcer #5-  Width,metavision,chartevents,Skin - Impairment,cm,Numeric,
12235,15423,228625,Pressure Ulcer #6- Width,Pressure Ulcer #6-  Width,metavision,chartevents,Skin - Impairment,cm,Numeric,
12236,15424,228626,Pressure Ulcer #7- Width,Pressure Ulcer #7-  Width,metavision,chartevents,Skin - Impairment,cm,Numeric,
12237,15425,228627,Pressure Ulcer #8- Width,Pressure Ulcer #8-  Width,metavision,chartevents,Skin - Impairment,cm,Numeric,
12238,15426,228628,Pressure Ulcer #9- Width,Pressure Ulcer #9-  Width,metavision,chartevents,Skin - Impairment,cm,Numeric,
12239,15427,228629,Pressure Ulcer #10- Width,Pressure Ulcer #10-  Width,metavision,chartevents,Skin - Impairment,cm,Numeric,
12240,15428,228631,Date signed,Date signed,metavision,datetimeevents,Research Enrollment Note,,Date time,
12241,15429,228640,EtCO2,EtCO2,metavision,chartevents,Routine Vital Signs,None,Numeric,
12242,15430,228641,EtCO2 Clinical indication,EtCO2 Clinical indication,metavision,chartevents,Routine Vital Signs,,Text,
12243,15431,228297,Daily Wake Up Deferred,Daily Wake Up Deferred,metavision,chartevents,Pain/Sedation,,Text,
12244,15432,228298,Daily Wake Up,Daily Wake Up,metavision,chartevents,Pain/Sedation,,Text,
12245,15433,228299,Goal Richmond-RAS Scale,Goal Richmond-RAS Scale,metavision,chartevents,Pain/Sedation,,Text,
12246,15434,228300,CAM-ICU MS change,CAM-ICU MS change,metavision,chartevents,Pain/Sedation,,Text,
12247,15435,228301,CAM-ICU Inattention,CAM-ICU Inattention,metavision,chartevents,Pain/Sedation,,Text,
12248,15436,228302,CAM-ICU RASS LOC,CAM-ICU RASS LOC,metavision,chartevents,Pain/Sedation,,Text,
12249,15437,228303,CAM-ICU Disorganized thinking,CAM-ICU Disorganized thinking,metavision,chartevents,Pain/Sedation,,Text,
12250,15438,228305,ST Segment Monitoring On,ST Segment Monitoring On,metavision,chartevents,Alarms,,Checkbox,
12251,15439,228306,Assistance Device,Assistance Device,metavision,chartevents,Treatments,,Text,
12252,15440,228307,GI #1 Tube Place Check,GI #1 Tube Place Check,metavision,chartevents,GI/GU,,Text,
12253,15441,228308,GI #1 Tube Place Method,GI #1 Tube Place Method,metavision,chartevents,GI/GU,,Text,
12254,15442,228309,GI #2 Tube Place Check,GI #2 Tube Place Check,metavision,chartevents,GI/GU,,Text,
12255,15443,228310,GI #2 Tube Place Method,GI #2 Tube Place Method,metavision,chartevents,GI/GU,,Text,
12256,15444,228311,GI #3 Tube Place Check,GI #3 Tube Place Check,metavision,chartevents,GI/GU,,Text,
12257,15445,228312,GI #3 Tube Place Method,GI #3 Tube Place Method,metavision,chartevents,GI/GU,,Text,
12258,15446,228315,Acetaminophen-IV,Acetaminophen-IV,metavision,inputevents_mv,Medications,mg,Solution,
12259,15447,228316,Keppra,Keppra,metavision,inputevents_mv,Medications,mg,Solution,
12260,15448,228317,Calcium Gluconate (Bolus),Calcium Gluconate (Bolus),metavision,inputevents_mv,Medications,mL,Solution,
12261,15449,228318,Shivering Assessment,Shivering Assessment,metavision,chartevents,Treatments,,Text,
12262,15450,228319,PC Assessment of spiritual issues,PC Assessment of spiritual issues,metavision,chartevents,Pastoral Care Note,,Text,
12263,15451,228321,PC Date,PC Date,metavision,datetimeevents,Pastoral Care Note,,Date time,
12264,15452,228322,PC Interpreter present,PC Interpreter present,metavision,chartevents,Pastoral Care Note,,Checkbox,
12265,15453,228323,PC Ministries offered,PC Ministries offered / requested,metavision,chartevents,Pastoral Care Note,,Text,
12266,15454,228324,PC Spiritual interventions,PC Spiritual interventions,metavision,chartevents,Pastoral Care Note,,Text,
12267,15455,228642,Barrier precautions in place (Bronch),Barrier precautions in place (Bronch),metavision,chartevents,Bronchoscopy,,Text,
12268,15456,228643,Barrier precautions in place (Intubation),Barrier precautions in place (Intubation),metavision,chartevents,Intubation,,Text,
12269,15457,228644,Barrier precautions in place (LP),Barrier precautions in place (LP),metavision,chartevents,Lumbar Puncture,,Text,
12270,15458,228645,Barrier precautions in place (PACEN),Barrier precautions in place (PACEN),metavision,chartevents,Paracentesis,,Text,
12271,15459,228646,Barrier precautions in place (THCEN),Barrier precautions in place (THCEN),metavision,chartevents,Thoracentesis,,Text,
12272,15460,228647,Barrier precautions in place (A-Line),Barrier precautions in place (A-Line),metavision,chartevents,Arterial Line Insertion,,Text,
12273,15461,228326,PC Sacrament of the Sick,PC Sacrament of the Sick,metavision,chartevents,Pastoral Care Note,,Text,
12274,15462,228327,PC Reason for visit,PC Reason for visit,metavision,chartevents,Pastoral Care Note,,Text,
12275,15463,228328,PC Source of assessment data,PC Source of assessment data,metavision,chartevents,Pastoral Care Note,,Text,
12276,15464,228331,PC Time of visit,PC Time of visit,metavision,datetimeevents,Pastoral Care Note,,Date time,
12277,15465,228332,Delirium assessment,Delirium assessment,metavision,chartevents,Pain/Sedation,,Text,
12278,15466,228334,CAM-ICU Altered LOC,CAM-ICU Altered LOC,metavision,chartevents,Pain/Sedation,,Text,
12279,15467,228335,CAM-ICU Disorganized thinking,CAM-ICU Disorganized thinking,metavision,chartevents,Pain/Sedation,,Text,
12280,15468,228336,CAM-ICU Inattention,CAM-ICU Inattention,metavision,chartevents,Pain/Sedation,,Text,
12281,15469,228337,CAM-ICU MS Change,CAM-ICU MS Change,metavision,chartevents,Pain/Sedation,,Text,
12282,15470,228339,Amiodarone 600/500,Amiodarone 600/500,metavision,inputevents_mv,Medications,mg,Solution,
12283,15471,228340,Furosemide (Lasix) 500/100,Furosemide (Lasix) 500/100,metavision,inputevents_mv,Medications,mg,Solution,
12284,15472,228341,NaCl 23.4%,NaCl 23.4%,metavision,inputevents_mv,Fluids/Intake,mL,Solution,
12285,15473,228343,OCAT - Lips Tongue Gums Palate,OCAT - LTGP,metavision,chartevents,Treatments,,Text,
12286,15474,228344,"OCAT - Saliva secretions, Voice quality",OCAT - SSVQ,metavision,chartevents,Treatments,,Text,
12287,15475,228345,OCAT - Swallow,OCAT - Swallow,metavision,chartevents,Treatments,,Text,
12288,15476,228346,OCAT - Teeth,OCAT - Teeth,metavision,chartevents,Treatments,,Text,
12289,15477,228348,Nepro (1/2),Nepro (1/2),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12290,15478,228349,Nepro (1/4),Nepro (1/4),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12291,15479,228350,Nepro (3/4),Nepro (3/4),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12292,15480,228351,Nepro (Full),Nepro (Full),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12293,15481,228352,Enlive (1/2),Enlive (1/2),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12294,15482,228353,Enlive (1/4),Enlive (1/4),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12295,15483,228354,Enlive (3/4),Enlive (3/4),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12296,15484,228355,Enlive (Full),Enlive (Full),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12297,15485,228356,Glucerna (1/2),Glucerna (1/2),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12298,15486,228357,Glucerna (1/4),Glucerna (1/4),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12299,15487,228358,Glucerna (3/4),Glucerna (3/4),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12300,15488,228359,Glucerna (Full),Glucerna (Full),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12301,15489,228360,Pulmocare (1/2),Pulmocare (1/2),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12302,15490,228361,Pulmocare (1/4),Pulmocare (1/4),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12303,15491,228362,Pulmocare (3/4),Pulmocare (3/4),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12304,15492,228363,Pulmocare (Full),Pulmocare (Full),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12305,15493,228364,Two Cal HN (1/2),Two Cal HN (1/2),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12306,15494,228365,Two Cal HN (1/4),Two Cal HN (1/4),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12307,15495,228366,Two Cal HN (3/4),Two Cal HN (3/4),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12308,15496,228367,Two Cal HN (Full),Two Cal HN (Full),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12309,15497,228368,Cardiac Index (CI NICOM),Cardiac Index (CI NICOM),metavision,chartevents,NICOM,L/min/m2,Numeric,
12310,15498,228369,Cardiac Output (CO NICOM),Cardiac Output (CO NICOM),metavision,chartevents,NICOM,L/min,Numeric,
12311,15499,228370,CO / CI Change,CO / CI Change,metavision,chartevents,NICOM,%,Numeric,
12312,15500,228371,DO2I (NICOM),DO2I (NICOM),metavision,chartevents,NICOM,mL/min/m2,Numeric,
12313,15501,228372,Leg Raise Result (NICOM),Leg Raise Result (NICOM),metavision,chartevents,NICOM,,Text,
12314,15502,228373,Passive Leg Raise Performed,Passive Leg Raise Performed,metavision,chartevents,NICOM,,Text,
12315,15503,228374,Stroke Volume (SV NICOM),Stroke Volume (SV NICOM),metavision,chartevents,NICOM,mL/beat,Numeric,
12316,15504,228375,Stroke Volume Index (SVI NICOM),Stroke Volume Index (SVI NICOM),metavision,chartevents,NICOM,%,Numeric,
12317,15505,228376,Stroke Volume Variation (SVV NICOM),Stroke Volume Variation (SVI NICOM),metavision,chartevents,NICOM,None,Numeric,
12318,15506,228377,SVI Change,SVI Change,metavision,chartevents,NICOM,%,Numeric,
12319,15507,228378,TFCd (NICOM),TFCd (NICOM),metavision,chartevents,NICOM,%,Numeric,
12320,15508,228379,TFCd0 (NICOM),TFCd0 (NICOM),metavision,chartevents,NICOM,%,Numeric,
12321,15509,228380,Thoracic Fluid Content (TFC) (NICOM),TFC (NICOM),metavision,chartevents,NICOM,None,Numeric,
12322,15510,228381,Total Peripheral Resistance (TPR) (NICOM),TPR (NICOM),metavision,chartevents,NICOM,dynes*sec/cm5,Numeric,
12323,15511,228382,Total Peripheral Resistance Index (TPRI) (NICOM),TPRI (NICOM),metavision,chartevents,NICOM,dynes*sec/cm5/m2,Numeric,
12324,15512,228383,Peptamen Bariatric (Full),Peptamen Bariatric (Full),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
12325,15513,228384,Number of days (CVL),Number of days (CVL),metavision,chartevents,CVL Insertion,None,Numeric,
12326,15514,228385,Chloride (serum) (soft),Chloride (serum) (soft),metavision,chartevents,Labs,None,Numeric with tag,
12327,15515,228386,Chloride (whole blood) (soft),Chloride (whole blood) (soft),metavision,chartevents,Labs,None,Numeric with tag,
12328,15516,228388,Glucose (whole blood) (soft),Glucose (whole blood) (soft),metavision,chartevents,Labs,None,Numeric with tag,
12329,15517,228389,Sodium (serum) (soft),Sodium (serum) (soft),metavision,chartevents,Labs,None,Numeric with tag,
12330,15518,228390,Sodium (whole blood) (soft),Sodium (whole blood) (soft),metavision,chartevents,Labs,None,Numeric with tag,
12331,15519,228391,Ammonia (SOFT),Ammonia (SOFT),metavision,chartevents,Labs,None,Numeric with tag,
12332,15520,228392,Alsius Bath Temp,Alsius Bath Temp,metavision,chartevents,Treatments,?C,Numeric,
12333,15521,228393,Bath,Bath,metavision,chartevents,Treatments,,Text,
12334,15522,228394,Orientation to Person,Orientation to Person,metavision,chartevents,Neurological,,Text,
12335,15523,228395,Orientation to Place,Orientation to Place,metavision,chartevents,Neurological,,Text,
12336,15524,228396,Orientation to Time,Orientation to Time,metavision,chartevents,Neurological,,Text,
12337,15525,228397,Commands Response,Commands Response,metavision,chartevents,Neurological,,Text,
12338,15526,228398,Commands,Commands,metavision,chartevents,Neurological,,Text,
12339,15527,228399,Facial Droop,Facial Droop,metavision,chartevents,Neurological,,Text,
12340,15528,228400,Visual Field Cut,Visual Field Cut,metavision,chartevents,Neurological,,Text,
12341,15529,228401,Pronator Drift,Pronator Drift,metavision,chartevents,Neurological,,Text,
12342,15530,228402,Neurological Symptoms,Neurological Symptoms,metavision,chartevents,Neurological,,Text,
12343,15531,228404,Motor L Arm,Motor L Arm,metavision,chartevents,Neurological,,Text,
12344,15532,228405,Motor L Leg,Motor L Leg,metavision,chartevents,Neurological,,Text,
12345,15533,228406,Motor R Arm,Motor R Arm,metavision,chartevents,Neurological,,Text,
12346,15534,228407,Motor R Leg,Motor R Leg,metavision,chartevents,Neurological,,Text,
12347,15535,228409,Strength L Arm,Strength L Arm,metavision,chartevents,Neurological,,Text,
12348,15536,228410,Strength L Leg,Strength L Leg,metavision,chartevents,Neurological,,Text,
12349,15537,228411,Strength R Leg,Strength R Leg,metavision,chartevents,Neurological,,Text,
12350,15538,228412,Strength R Arm,Strength R Arm,metavision,chartevents,Neurological,,Text,
12351,15539,228413,Seizure Activity,Seizure Activity,metavision,chartevents,Neurological,,Text,
12352,15540,228414,Speech,Speech,metavision,chartevents,Neurological,,Text,
12353,15541,228415,Corneal Reflex Left,Corneal Reflex Left,metavision,chartevents,Neurological,,Text,
12354,15542,228416,Corneal Reflex Right,Corneal Reflex Right,metavision,chartevents,Neurological,,Text,
12355,15543,228419,Compression device # 1,Compression device # 1,metavision,chartevents,Cardiovascular,,Text,
12356,15544,228420,Compression device # 2,Compression device # 2,metavision,chartevents,Cardiovascular,,Text,
12357,15545,228425,Complications (MBAL),Complications (MBAL),metavision,chartevents,Bronchoscopy,,Text,
12358,15546,228426,Complications - bleeding (MBAL),Complications - bleeding (MBAL),metavision,chartevents,Bronchoscopy,,Text,
12359,15547,228427,Contraindications (MBAL),Contraindications (MBAL),metavision,chartevents,Bronchoscopy,,Text,
12360,15548,228429,Critical Proc Steps (MBAL),Critical Proc Steps (MBAL),metavision,chartevents,Bronchoscopy,,Text,
12361,15549,228430,Indications (MBAL),Indications (MBAL),metavision,chartevents,Bronchoscopy,,Text,
12362,15550,228434,Route (MBAL),Route (MBAL),metavision,chartevents,Bronchoscopy,,Text,
12363,15551,228435,Volume instilled (MBAL),Volume instilled (MBAL),metavision,chartevents,Bronchoscopy,mL,Numeric,
12364,15552,228436,Volume obtained (MBAL),Volume obtained (MBAL),metavision,chartevents,Bronchoscopy,mL,Numeric,
12365,15553,228437,Hand cleansing prior to procedure (MBAL),Hand cleansing prior to procedure (MBAL),metavision,chartevents,Bronchoscopy,,Text,
12366,15554,228438,Timeout performed by (MBAL),Timeout performed by (MBAL),metavision,chartevents,Bronchoscopy,,Text,
12367,15555,228439,Patient identified correctly (MBAL),Patient identified correctly (MBAL),metavision,chartevents,Bronchoscopy,,Text,
12368,15556,228440,Verification of (MBAL),Verification of (MBAL),metavision,chartevents,Bronchoscopy,,Text,
12369,15557,228441,Barrier precautions in place (MBAL),Barrier precautions in place (MBAL),metavision,chartevents,Bronchoscopy,,Text,
